Title,Author.Year,Lat,Long,Crop_Type,Crop_TypeMaize,Crop_TypeRice,Crop_TypeWheat,Tmp,Prec,BD,Clay,SOC,pH,Fertilizer,FertilizerAN,FertilizerMA,FertilizerO,FertilizerU,FertilizerEEF,Tillage practice,Irrigation,Fertilizer placement,Nrate,EF,Management,Continent
Nonlinear nitrous oxide (N2O) response to nitrogen fertilizer in on-farm corn crops of the US Midwest,"Hoben et al., 2011",43.52,-83.64,Maize,1,0,0,-0.030919136,-0.457298366,-1.054568357,-0.445352343,1.447750737,-0.429300057,U,0,0,0,1,0,1,0,1,-0.034545641,1.46,,North America
Nitrous oxide emissions in irrigated corn as affected by nitrification inhibitors,"Bronson et al., 1992",40,-105.8,Maize,1,0,0,-1.412753829,-1.146686806,-0.119436313,-0.453124969,0.133363718,-0.893827327,U,0,0,0,1,0,1,1,0,0.376392102,1.49,,North America
Nonlinear nitrous oxide (N2O) response to nitrogen fertilizer in on-farm corn crops of the US Midwest,"Hoben et al., 2011",43.52,-83.64,Maize,1,0,0,-0.030919136,-0.457298366,-1.054568357,-0.445352343,1.447750737,-0.429300057,U,0,0,0,1,0,1,0,1,-1.494456044,1.49,,North America
Soil losses of dinitrogen and nitrous oxide from irrigated crops in Northeastern Colorado,"Mosier et al., 1986",40,-105.7,Maize,1,0,0,-1.889815806,-0.75790379,0.815695731,0.977038377,0.133363718,0.499754483,O,0,0,1,0,0,1,1,1,0.181737382,0.36,,North America
Fertilizer Source Influenced Nitrous Oxide Emissions from a Clay Soil under Corn,"Gagnon et al., 2011",46.78,-71.13,Maize,1,0,0,-0.672485243,2.448554074,0.815695731,-1.222615031,3.718055588,-0.893827327,AN,1,0,0,0,0,1,0,1,-0.899677732,1.5,,North America
Effects of nitrogen fertilizer for maize on denitrification loss and N2O emission in purple soil,"Xiang et al., 2007",31.27,105.45,Maize,1,0,0,0.100684168,1.025688396,0.815695731,-0.188855655,-1.181023301,1.661072658,U,0,0,0,1,0,0,1,1,-0.358970175,1.51,,Asia
Soil management and nitrous oxide emissions from cultivated fields in southern Ohio,"Jacinthe & Dick, 1997",39.04,-84.03,Maize,1,0,0,0.182936233,-0.321023906,0.815695731,-0.12667464,-0.464084927,-0.545431874,O,0,0,1,0,0,1,0,0,-0.034545641,0.06,,North America
Nonlinear nitrous oxide (N2O) response to nitrogen fertilizer in on-farm corn crops of the US Midwest,"Hoben et al., 2011",43.52,-83.64,Maize,1,0,0,-0.030919136,-0.457298366,-1.054568357,-0.445352343,1.447750737,-0.429300057,U,0,0,0,1,0,1,0,1,-1.007819243,1.58,,North America
Soil management and nitrous oxide emissions from cultivated fields in southern Ohio,"Jacinthe & Dick, 1997",39.04,-84.03,Maize,1,0,0,0.182936233,-0.321023906,0.815695731,-0.12667464,-0.464084927,-0.545431874,O,0,0,1,0,0,0,0,0,-0.358970175,0.18,,North America
Soil management and nitrous oxide emissions from cultivated fields in southern Ohio,"Jacinthe & Dick, 1997",39.04,-84.03,Maize,1,0,0,0.199386646,-0.308999689,0.815695731,-0.12667464,-0.464084927,-0.545431874,O,0,0,1,0,0,1,0,1,-0.358970175,0.59,,North America
Emission of N2O from Biogas Crop Production Systems in Northern Germany,"Senbayram et al., 2014",54.3,10,Maize,1,0,0,-0.705386069,0.608848874,0.815695731,-0.888392075,-0.225105469,-0.429300057,MA,0,1,0,0,0,1,0,1,1.912001564,1.61,,Europe
Soil management and nitrous oxide emissions from cultivated fields in southern Ohio,"Jacinthe & Dick, 1997",39.04,-84.03,Maize,1,0,0,0.199386646,-0.308999689,0.815695731,-0.12667464,-0.464084927,-0.545431874,O,0,0,1,0,0,1,0,1,-0.034545641,1.03,,North America
"Soil nitrous oxide emissions as affected by long-term tillage, cropping systems and nitrogen fertilization in Southern Brazil","Bayer et al., 2015",-31.1,-51.67,Maize,1,0,0,0.084233755,-1.030452709,0.815695731,-0.515305984,-0.703064385,-1.939013685,O,0,0,1,0,0,0,0,1,-0.034545641,0.09,,South America
The Effect of Fertilization on soil Microbial Activity and N2O Emissions of Purple soil in Hilly of the Central Sichuan,"Zeng, 2011",31.27,105.45,Maize,1,0,0,0.725799862,1.177995145,0.815695731,-0.188855655,-1.061533572,1.661072658,O,0,0,1,0,0,1,0,1,-0.358970175,0.47,,Asia
Nitrous oxide emissions from silage maize fields under different mineral nitrogen fertilizer and slurry applications,"van Groenigen et al., 2004 ",53.2,5.8,Maize,1,0,0,-0.82053896,0.536703572,-0.119436313,-1.665654763,0.372343176,-0.313168239,MA,0,1,0,0,0,1,0,1,0.895471357,1.67,,Europe
Greenhouse Gas Emissions Dynamics as Influenced by Corn Residue Removal in Continuous Corn System,"Guzman et al., 2015",42.07,-95.08,Maize,1,0,0,0.199386646,-0.124628362,-0.119436313,-0.033403118,0.372343176,-0.545431874,MA,0,1,0,0,0,0,0,1,1.046869473,1.68,,North America
Tillage and inorganic nitrogen source effects on nitrous oxide emissions from irrigated cropping systems,"Halvorson et al., 2010",40.65,-104.98,Maize,1,0,0,-0.738286895,-0.729847284,0.815695731,-0.111129387,-0.225105469,0.848149936,O,0,0,1,0,0,0,1,1,0.203365684,0.18,,North America
Tillage and nitrogen application effects on nitrous and nitric oxide emissions from irrigated corn fields,"Liu et al., 2005",40.65,-104.98,Maize,1,0,0,-0.738286895,-0.445274149,-0.119436313,0.74385957,-0.344595198,0.964281753,EEF,0,0,1,0,1,1,1,1,-0.531996593,0.31,,North America
Nitrous oxide emissions following application of residues and fertiliser under zero and conventional tillage,"Helgason et al., 2005",51.78,0.97,Maize,1,0,0,-0.277675331,-0.553492102,-1.054568357,-0.655213268,0.491832905,-1.242222779,MA,0,1,0,0,0,0,0,0,0.181737382,1.73,,Europe
Fertilizer Source Influenced Nitrous Oxide Emissions from a Clay Soil under Corn,"Gagnon et al., 2011",46.78,-71.13,Maize,1,0,0,-0.672485243,2.448554074,0.815695731,-1.222615031,3.718055588,-0.893827327,AN,1,0,0,0,0,1,0,1,-0.358970175,1.73,,North America
"Effects of soil moisture, temperature, and nitrogen fertilization on soil respiration and nitrous oxide emission during maize growth period in northeast China","Song & Zhang, 2009",47.6,133.5,Maize,1,0,0,-0.096720788,-0.329040051,1.750827774,1.832027334,2.642648027,-0.893827327,U,0,0,0,1,0,1,0,1,0.722444939,1.76,,Oceania
Tillage and nitrogen application effects on nitrous and nitric oxide emissions from irrigated corn fields,"Liu et al., 2005",40.65,-104.98,Maize,1,0,0,-0.738286895,-0.445274149,-0.119436313,0.74385957,-0.344595198,0.964281753,EEF,0,0,1,0,1,1,1,1,0.441277009,0.42,,North America
Greenhouse Gas Emissions Dynamics as Influenced by Corn Residue Removal in Continuous Corn System,"Guzman et al., 2015",42.07,-95.08,Maize,1,0,0,0.199386646,-0.124628362,-0.119436313,-0.033403118,0.372343176,-0.545431874,MA,0,1,0,0,0,1,0,1,1.046869473,1.79,,North America
Nitrous oxide emission from upland crops and crop-soil systems in northeastern China,"Chen et al., 2002",41.53,122.38,Maize,1,0,0,0.265188298,-0.076531494,1.750827774,-0.111129387,-0.464084927,-0.197036422,U,0,0,0,1,0,1,0,0,-0.358970175,1.82,,Oceania
Nitrous oxide emission from upland crops and crop-soil systems in northeastern China,"Chen et al., 2002",41.53,122.38,Maize,1,0,0,0.561295732,0.007638025,1.750827774,-0.111129387,-0.225105469,-0.197036422,U,0,0,0,1,0,1,0,0,-0.358970175,1.82,,Oceania
Nitrous oxide and methane emissions from paddy soils in southwest China,"Su et al., 2017",29.06,106.19,Maize,1,0,0,1.202861839,0.805244418,-1.054568357,-0.188855655,0.133363718,0.035227213,U,0,0,0,1,0,1,0,1,0.45209116,1.84,,Asia
Tillage and nitrogen application effects on nitrous and nitric oxide emissions from irrigated corn fields,"Liu et al., 2005",40.65,-104.98,Maize,1,0,0,-0.738286895,-0.445274149,-0.119436313,0.74385957,-0.344595198,0.964281753,EEF,0,0,1,0,1,0,1,1,0.441277009,0.54,,North America
Nonlinear nitrous oxide (N2O) response to nitrogen fertilizer in on-farm corn crops of the US Midwest,"Hoben et al., 2011",43.52,-83.64,Maize,1,0,0,-0.030919136,-0.457298366,-1.054568357,-0.445352343,1.447750737,-0.429300057,U,0,0,0,1,0,1,0,1,0.45209116,1.89,,North America
Fertilizer Source Influenced Nitrous Oxide Emissions from a Clay Soil under Corn,"Gagnon et al., 2011",46.78,-71.13,Maize,1,0,0,-0.590233178,2.224102023,0.815695731,-1.222615031,3.718055588,-0.893827327,AN,1,0,0,0,0,1,0,1,-0.899677732,1.9,,North America
Nitrous oxide emission from upland crops and crop-soil systems in northeastern China,"Chen et al., 2002",41.53,122.38,Maize,1,0,0,0.265188298,-0.076531494,1.750827774,-0.111129387,-0.464084927,-0.197036422,U,0,0,0,1,0,1,0,0,0.722444939,1.91,,Oceania
Nitrous oxide emission from upland crops and crop-soil systems in northeastern China,"Chen et al., 2002",41.53,122.38,Maize,1,0,0,0.561295732,0.007638025,1.750827774,-0.111129387,-0.225105469,-0.197036422,U,0,0,0,1,0,1,0,0,0.722444939,1.91,,Oceania
Greenhouse Gas Emissions from Swine Effluent Applied to Soil by Different Methods,"Sistani et al., 2010",37.8,-84.26,Maize,1,0,0,0.758700688,0.047718748,1.750827774,0.028777897,-0.344595198,-1.009959144,MA,0,1,0,0,0,0,0,0,0.181737382,1.95,,North America
Fertilizer Source Influenced Nitrous Oxide Emissions from a Clay Soil under Corn,"Gagnon et al., 2011",46.78,-71.13,Maize,1,0,0,-0.590233178,2.224102023,0.815695731,-1.222615031,3.718055588,-0.893827327,AN,1,0,0,0,0,1,0,1,-0.358970175,2,,North America
Tillage and nitrogen application effects on nitrous and nitric oxide emissions from irrigated corn fields,"Liu et al., 2005",40.65,-104.98,Maize,1,0,0,-0.738286895,-0.445274149,-0.119436313,0.74385957,-0.344595198,0.964281753,EEF,0,0,1,0,1,0,1,1,-0.531996593,0.71,,North America
Tillage and nitrogen application effects on nitrous and nitric oxide emissions from irrigated corn fields,"Liu et al., 2005",40.65,-104.98,Maize,1,0,0,-0.590233178,-0.886162105,-0.119436313,0.74385957,-0.344595198,0.964281753,EEF,0,0,1,0,1,0,1,1,-0.531996593,0.81,,North America
Tillage and nitrogen application effects on nitrous and nitric oxide emissions from irrigated corn fields,"Liu et al., 2005",40.65,-104.98,Maize,1,0,0,-0.590233178,-0.886162105,-0.119436313,0.74385957,-0.344595198,0.964281753,EEF,0,0,1,0,1,0,1,1,0.441277009,1.15,,North America
Nitrous oxide emissions from silage maize fields under different mineral nitrogen fertilizer and slurry applications,"van Groenigen et al., 2004 ",53.2,5.8,Maize,1,0,0,-0.82053896,0.536703572,-0.119436313,1.210217183,-0.942043843,-0.313168239,AN,1,0,0,0,0,1,0,0,-1.17003151,2.13,,Europe
Fertilizer Source Influenced Nitrous Oxide Emissions from a Clay Soil under Corn,"Gagnon et al., 2011",46.78,-71.13,Maize,1,0,0,-0.672485243,2.448554074,0.815695731,-1.222615031,3.718055588,-0.893827327,AN,1,0,0,0,0,1,0,1,0.181737382,2.15,,North America
Nitrous oxide emissions from silage maize fields under different mineral nitrogen fertilizer and slurry applications,"van Groenigen et al., 2004 ",53.2,5.8,Maize,1,0,0,-0.82053896,0.536703572,-0.119436313,1.210217183,-0.942043843,-0.313168239,MA,0,1,0,0,0,1,0,1,0.668374183,2.16,,Europe
Fertilizer Source Influenced Nitrous Oxide Emissions from a Clay Soil under Corn,"Gagnon et al., 2011",46.78,-71.13,Maize,1,0,0,-0.590233178,2.224102023,0.815695731,-1.222615031,3.718055588,-0.893827327,AN,1,0,0,0,0,1,0,1,0.181737382,2.25,,North America
Greenhouse Gas Emissions from Swine Effluent Applied to Soil by Different Methods,"Sistani et al., 2010",37.8,-84.26,Maize,1,0,0,0.544845319,-0.184749447,1.750827774,0.028777897,-0.583574656,-1.009959144,MA,0,1,0,0,0,0,0,0,0.224993986,2.27,,North America
Tillage and nitrogen application effects on nitrous and nitric oxide emissions from irrigated corn fields,"Liu et al., 2005",40.65,-104.98,Maize,1,0,0,-0.590233178,-0.886162105,-0.119436313,0.74385957,-0.344595198,0.964281753,EEF,0,0,1,0,1,1,1,1,-0.531996593,1.68,,North America
Greenhouse gas emissions and global warming potential of traditional and diversified tropical rice rotation systems,"Weller et al., 2016",14.16,121.26,Maize,1,0,0,1.466068447,0.095815616,-1.054568357,0.588407033,1.08928155,-1.126090962,U,0,0,0,1,0,1,1,0,-0.034545641,2.28,,Asia
Greenhouse gas emissions and global warming potential of traditional and diversified tropical rice rotation systems,"Weller et al., 2016",14.16,121.26,Maize,1,0,0,1.301564317,1.723092982,-1.054568357,0.588407033,1.08928155,-1.126090962,U,0,0,0,1,0,1,1,0,-0.034545641,2.28,,Asia
Emission of N2O from Biogas Crop Production Systems in Northern Germany,"Senbayram et al., 2014",54.3,10,Maize,1,0,0,-0.705386069,0.608848874,0.815695731,-0.888392075,-0.225105469,-0.429300057,AN,1,0,0,0,0,1,0,1,1.912001564,2.35,,Europe
Nitrous oxide emissions from silage maize fields under different mineral nitrogen fertilizer and slurry applications,"van Groenigen et al., 2004 ",53.2,5.8,Maize,1,0,0,-0.82053896,0.536703572,-0.119436313,-1.665654763,0.372343176,-0.313168239,MA,0,1,0,0,0,1,0,1,0.73325909,2.39,,Europe
Tillage and nitrogen rate effects on area- and yield-scaled nitrous oxide emissions from pre-plant anhydrous ammonia,"Omonode et al., 2015",40.8,-86.93,Maize,1,0,0,0.018432103,-0.962315479,-0.119436313,0.005460017,0.611322634,-0.429300057,O,0,0,1,0,0,1,0,1,-0.413040931,0.4,,North America
Methane and nitrous oxide emissions from rice and maize production in diversified rice cropping systems,"Weller et al., 2015",14.16,121.26,Maize,1,0,0,1.301564317,0.071767182,-1.054568357,0.588407033,0.372343176,-1.126090962,U,0,0,0,1,0,1,1,0,-0.575253198,2.55,,Asia
Soil Emissions of Nitric Oxide and Nitrous Oxide from No-till Corn,"Thornton et al., 1996",35.62,-88.83,Maize,1,0,0,-0.030919136,1.554753944,0.815695731,0.044323151,-0.703064385,-0.777695509,AN,1,0,0,0,0,0,0,0,0.744073241,2.6,,North America
Tillage and nitrogen rate effects on area- and yield-scaled nitrous oxide emissions from pre-plant anhydrous ammonia,"Omonode et al., 2015",40.8,-86.93,Maize,1,0,0,0.018432103,-0.962315479,-0.119436313,0.005460017,0.611322634,-0.429300057,O,0,0,1,0,0,0,0,1,0.203365684,0.41,,North America
Tillage and nitrogen rate effects on area- and yield-scaled nitrous oxide emissions from pre-plant anhydrous ammonia,"Omonode et al., 2015",40.8,-86.93,Maize,1,0,0,0.150035407,-1.114622228,-0.119436313,0.005460017,0.611322634,-0.429300057,O,0,0,1,0,0,1,0,1,-0.413040931,0.47,,North America
"Atmospheric Emissions of Nitrous Oxide, Methane, and Carbon Dioxide from Different Nitrogen Fertilizers","Sistani et al., 2011",36.99,-86.44,Maize,1,0,0,0.676448623,1.626899246,0.815695731,0.635042794,-0.583574656,-1.242222779,AN,1,0,0,0,0,0,0,0,-0.164315455,2.76,,North America
Tillage and nitrogen rate effects on area- and yield-scaled nitrous oxide emissions from pre-plant anhydrous ammonia,"Omonode et al., 2015",40.8,-86.93,Maize,1,0,0,0.018432103,-0.962315479,-0.119436313,0.005460017,0.611322634,-0.429300057,O,0,0,1,0,0,0,0,1,-0.413040931,0.49,,North America
Tillage and nitrogen rate effects on area- and yield-scaled nitrous oxide emissions from pre-plant anhydrous ammonia,"Omonode et al., 2015",40.8,-86.93,Maize,1,0,0,0.018432103,-0.962315479,-0.119436313,0.005460017,0.611322634,-0.429300057,O,0,0,1,0,0,1,0,1,0.203365684,0.6,,North America
Greenhouse gas emissions and global warming potential of traditional and diversified tropical rice rotation systems,"Weller et al., 2016",14.16,121.26,Maize,1,0,0,1.301564317,1.723092982,-1.054568357,0.588407033,1.08928155,-1.126090962,U,0,0,0,1,0,1,1,0,-0.575253198,3,,Asia
Soil Emissions of Nitric Oxide and Nitrous Oxide from No-till Corn,"Thornton et al., 1996",35.62,-88.83,Maize,1,0,0,-0.030919136,1.554753944,0.815695731,0.044323151,-0.703064385,-0.777695509,AN,1,0,0,0,0,0,0,0,-0.467111686,3.02,,North America
Nitrous oxide and methane emissions from paddy soils in southwest China,"Su et al., 2017",29.06,106.19,Maize,1,0,0,0.923204818,1.662971897,-1.054568357,-0.188855655,0.133363718,0.035227213,U,0,0,0,1,0,1,0,1,-0.358970175,3.03,,Asia
Tillage and nitrogen rate effects on area- and yield-scaled nitrous oxide emissions from pre-plant anhydrous ammonia,"Omonode et al., 2015",40.8,-86.93,Maize,1,0,0,0.150035407,-1.114622228,-0.119436313,0.005460017,0.611322634,-0.429300057,O,0,0,1,0,0,0,0,1,-0.413040931,0.66,,North America
Tillage and nitrogen rate effects on area- and yield-scaled nitrous oxide emissions from pre-plant anhydrous ammonia,"Omonode et al., 2015",40.8,-86.93,Maize,1,0,0,0.150035407,-1.114622228,-0.119436313,0.005460017,0.611322634,-0.429300057,O,0,0,1,0,0,0,0,1,0.203365684,0.91,,North America
Tillage and nitrogen rate effects on area- and yield-scaled nitrous oxide emissions from pre-plant anhydrous ammonia,"Omonode et al., 2015",40.8,-86.93,Maize,1,0,0,0.150035407,-1.114622228,-0.119436313,0.005460017,0.611322634,-0.429300057,O,0,0,1,0,0,1,0,1,0.203365684,1.59,,North America
Greenhouse gas emissions and global warming potential of traditional and diversified tropical rice rotation systems,"Weller et al., 2016",14.16,121.26,Maize,1,0,0,1.466068447,0.095815616,-1.054568357,0.588407033,1.08928155,-1.126090962,U,0,0,0,1,0,1,1,0,-0.575253198,3.69,,Asia
Emission of N2O from Biogas Crop Production Systems in Northern Germany,"Senbayram et al., 2014",54.3,10,Maize,1,0,0,-0.705386069,0.608848874,0.815695731,-0.888392075,-0.225105469,-0.429300057,MA,0,1,0,0,0,1,0,1,-0.683394709,3.78,,Europe
"Assessing the performance of the photo-acoustic infrared gas monitor for measuring CO2, N2O, and CH4 fluxes in two major cereal rotations","Tirol Padre et al., 2014",29.68,77,Maize,1,0,0,1.729275055,1.811270573,0.815695731,0.005460017,-0.942043843,0.151359031,U,0,0,0,1,0,0,1,0,1.263152495,4.42,,Asia
Nitrous oxide and methane emissions from paddy soils in southwest China,"Su et al., 2017",29.06,106.19,Maize,1,0,0,0.923204818,1.662971897,-1.054568357,-0.188855655,0.133363718,0.035227213,U,0,0,0,1,0,1,0,1,0.45209116,4.49,,Asia
Emission of N2O from Biogas Crop Production Systems in Northern Germany,"Senbayram et al., 2014",54.3,10,Maize,1,0,0,-0.705386069,0.608848874,0.815695731,-0.888392075,-0.225105469,-0.429300057,AN,1,0,0,0,0,1,0,1,-0.683394709,4.57,,Europe
Greenhouse gas emissions and global warming potential of traditional and diversified tropical rice rotation systems,"Weller et al., 2016",14.16,121.26,Maize,1,0,0,1.1535106,-0.577540536,-1.054568357,0.588407033,1.08928155,-1.126090962,U,0,0,0,1,0,1,1,0,-0.575253198,4.62,,Asia
"Assessing the performance of the photo-acoustic infrared gas monitor for measuring CO2, N2O, and CH4 fluxes in two major cereal rotations","Tirol Padre et al., 2014",29.68,77,Maize,1,0,0,1.729275055,1.811270573,0.815695731,0.005460017,-0.942043843,0.151359031,U,0,0,0,1,0,0,1,0,-0.358970175,4.8,,Asia
Greenhouse gas emissions and global warming potential of traditional and diversified tropical rice rotation systems,"Weller et al., 2016",14.16,121.26,Maize,1,0,0,1.1535106,-0.577540536,-1.054568357,0.588407033,1.08928155,-1.126090962,U,0,0,0,1,0,1,1,0,-0.034545641,5.67,,Asia
"Assessing the performance of the photo-acoustic infrared gas monitor for measuring CO2, N2O, and CH4 fluxes in two major cereal rotations","Tirol Padre et al., 2014",29.68,77,Maize,1,0,0,1.729275055,1.811270573,0.815695731,0.005460017,-0.942043843,0.151359031,U,0,0,0,1,0,0,1,0,-1.17003151,7.87,,Asia
